1459278	4	1126	-	Севастополь
1529298	2	247	31	Лейпциг
1529317	7	240	-	-
1529340	3	378	-	London
1529111	15	302	-	Дзержинск
1529118	13	416	-	-
1529130	10	212	-	-
1529456	3	88	-	Киев
1529497	15	115	-	-
1530113	4	4	-	-
1528788	35	136	-	-
1528797	10	92	65	-
1528818	32	99	-	-
1528993	120	125	-	Норильск
1528582	7	335	-	-
1528585	18	207	-	-
1528588	12	139	-	Москва
1528603	4	203	-	-
1528622	9	187	-	-
1528672	16	168	-	Воронеж
1528707	18	109	-	Карловка
1528710	4	129	-	Нижний Новгород
1528738	19	50	25	-
1528858	17	102	-	-
1528385	1	144	-	Ставрополь
1528388	3	248	-	Chicago
1528412	5	138	-	Stockholm
1528521	11	659	-	-
1528285	3	392	14	Киев
1528504	24	279	-	-
1528038	11	465	-	Москва
1528039	9	320	24	Нерюнгри
1528043	4	210	-	Москва
1528045	11	422	17	Кострома
1528053	8	213	-	Москва
1528084	9	333	-	-
1528110	2	246	-	-
1528135	13	233	-	-
1528174	16	293	-	-
1528213	4	119	-	Воронеж
1527775	11	302	-	Кострома
1527915	9	365	-	-
1527942	25	244	19	Вологда
1528024	20	154	-	Москва
1528114	7	247	20	-
1527681	16	275	-	-
1527683	16	102	-	-
1527686	10	85	-	Запорожье
1527687	7	203	-	-
1527689	10	57	-	-
1527695	22	121	-	Нефтекамск
1527764	16	226	-	-
1527183	7	92	-	Александров
1527185	7	136	-	Рязань
1527343	10	371	-	-
1526948	1	176	-	-
1526953	17	451	44	Kyōto
1526956	9	158	-	-
1526957	10	90	-	-
1526959	6	324	-	Kyōto
1526969	3	183	15	Санкт-Петербург
1526976	1	285	23	Краснодар
1526995	3	399	26	Санкт-Петербург
1527037	13	244	-	-
1527071	4	88	-	-
1526869	17	192	-	-
1526873	21	100	-	Львов
1526880	13	154	19	Вологда
1526882	28	196	-	Воронеж
1526885	2	117	-	-
1526886	16	86	-	-
1526891	1	247	-	-
1526898	36	147	44	Kyōto
1526903	18	191	-	-
1526922	10	171	-	-
1526802	5	87	16	-
1526807	24	158	44	Kyōto
1526525	1	244	44	Kyōto
1526605	11	252	-	-
1526609	17	174	-	Воронеж
1526192	5	528	-	-
1526206	14	160	-	Краснодар
1526235	9	182	19	Вологда
1526281	34	296	-	-
1526451	11	189	-	Санкт-Петербург
1526055	5	84	16	Екатеринбург
1526059	3	101	-	-
1526131	7	239	-	-
1525858	3	175	-	-
1525878	6	312	-	Санкт-Петербург
1525892	15	232	-	Томск
1525898	61	162	18	Усть-Каменогорск
1525918	11	369	19	Вологда
1525750	22	229	-	Санкт-Петербург
1525192	3	389	-	-
1525207	7	270	-	Łódź
1525215	7	264	-	Томск
1525217	6	553	-	Гродно
1525225	8	374	23	Нальчик
1525040	4	249	65	-
1525042	5	418	-	Москва
1525057	14	574	28	Киев
1525058	11	303	-	-
1525065	18	651	-	Тамбов
1525074	16	526	-	-
1525161	13	511	25	Санкт-Петербург
1524674	6	156	116	Челябинск
1524693	8	270	-	-
1524709	9	272	-	-
1524726	9	227	18	Xi'an
1524411	4	274	-	-
1524412	12	312	-	Киев
1524424	2	165	-	-
1524425	10	530	25	-
1524432	6	262	26	Барнаул
1524440	9	221	-	Киров
1524441	10	245	-	Киев
1524444	15	168	25	Санкт-Петербург
1524452	15	131	-	-
1524477	15	95	-	Москва
1524247	6	128	100	Cícero Dantas
1524252	7	203	-	Минск
1524259	7	187	24	Нижний Тагил
1524269	9	227	-	-
1524309	24	155	-	-
1524328	6	166	-	-
1524586	7	37	-	-
1524601	4	34	112	Киев
1524610	6	26	-	Москва
1524614	40	39	-	Москва
1524026	16	90	-	Москва
1524033	18	229	-	Воронеж
1524060	18	180	-	-
1524181	12	222	24	Нижний Тагил
1524603	18	59	15	Олонец
1524622	12	87	-	Орехов
1523852	5	215	-	Киев
1523853	14	185	116	Саратов
1523858	6	340	-	Ижевск
1523859	4	267	-	Волгоград
1523863	9	118	35	Махачкала
1523876	8	316	26	Баку
1523877	5	249	-	-
1523903	15	161	-	-
1523904	4	301	116	Харьков
1523920	11	279	-	Санкт-Петербург
1523481	3	237	-	-
1523583	15	234	-	Воронеж
1523617	9	352	-	-
1523637	9	226	-	-
1524630	3	16	-	München
1523338	5	190	-	-
1523339	5	500	19	Жодино
1522750	14	212	16	-
1522752	12	116	-	-
1522798	21	258	-	-
1522822	4	316	19	Вологда
1522526	4	163	106	-
1522531	6	190	-	Санкт-Петербург
1522558	26	285	19	Вологда
1522560	71	190	-	Липецк
1522570	1	203	-	Москва
1522579	24	328	-	-
1523051	4	10	-	Sydney
1522394	8	295	-	-
1522428	29	172	24	Москва
1522433	10	288	19	-
1522497	8	135	-	-
1522132	6	184	25	-
1522136	9	372	-	Кременчуг
1522144	11	170	-	Ростов-на-Дону
1522153	13	230	-	-
1522155	12	139	16	-
1522157	20	132	-	-
1522164	31	188	-	-
1522227	14	168	-	Бисерть
1522229	15	229	18	Белгород
1524624	1	5	-	-
1521665	54	159	-	-
1521675	21	142	44	Kyōto
1521456	2	330	19	-
1521464	12	508	44	Kyōto
1521467	4	88	-	-
1521473	3	200	-	Воронеж
1521507	6	183	-	Томск
1521194	18	1395	-	London
1521199	6	279	-	-
1521210	2	753	-	-
1521211	14	690	62	-
1521223	17	879	-	-
1521229	9	402	24	-
1521232	18	399	19	Одесса
1521249	16	246	-	Beograd
1521259	17	730	-	-
1521261	24	490	-	Воронеж
1520611	25	390	-	-
1520619	7	110	-	Darwin
1520623	7	257	19	Вологда
1520628	6	222	-	Находка
1520637	1	217	44	Kyōto
1520651	10	124	-	Москва
1520663	19	80	16	-
1520919	3	387	-	-
1520979	22	162	-	-
1521055	19	251	-	Липецк
1520277	16	234	-	Ярославль
1520302	7	996	-	-
1520306	12	221	-	-
1520313	2	79	101	Reykjavík
1520315	2	187	-	Москва
1520316	1	174	20	-
1520326	14	144	-	Киев
1520331	13	737	18	-
1520346	3	482	-	Kyōto
1520347	8	296	17	Сочи
1519709	2	91	17	Харьков
1519743	8	181	19	Ульяновск
1519765	70	186	17	Москва
1519780	14	94	16	-
1519813	11	331	-	-
1519856	2	161	-	Верхоянск
1519902	1	113	-	-
1519929	2	207	44	Kyōto
1519937	2	33	-	-
1519978	5	143	-	-
1519315	3	134	62	Columbus
1519319	4	222	-	Томск
1519328	16	140	16	-
1519331	20	427	62	Columbus
1519353	16	150	19	Вологда
1519358	1	205	-	-
1519372	4	155	19	-
1519387	1	122	19	-
1519425	16	132	-	-
1519482	23	145	-	Санкт-Петербург
1519187	2	403	25	Иваново
1519191	12	279	-	Новосибирск
1519192	3	548	116	Eşfahān
1519193	2	1166	15	Санкт-Петербург
1519196	5	784	-	Жуковский
1519197	9	715	-	Нефтекамск
1519200	8	178	-	Киев
1519209	7	1051	-	-
1519212	8	228	-	-
1519213	14	413	-	Томск
1518742	16	150	-	Santa Fe
1518743	3	121	-	-
1518747	9	91	-	Boston
1518755	3	202	16	-
1518758	4	95	-	Douglas
1518768	3	285	19	-
1518774	10	93	-	-
1518817	14	75	-	Киев
1518605	5	214	18	Оренбург
1518606	6	281	25	Новокузнецк
1518610	11	322	19	-
1518616	13	183	16	Петропавловск
1518629	6	98	-	-
1518638	9	181	19	-
1518644	4	314	-	-
1518442	2	253	-	Москва
1518444	3	116	-	Санкт-Петербург
1518445	4	667	-	Рудный
1518449	12	316	-	Екатеринбург
1518450	13	403	-	Брянск
1518456	5	183	-	Астана
1518459	11	402	-	-
1518460	12	198	17	Mihama
1518473	6	152	-	-
1518476	11	339	-	-
1518361	13	260	-	-
1518377	12	274	-	Мончегорск
1518386	3	324	22	Бишкек
1518471	10	151	-	-
1518567	6	97	-	Yokohama
1518594	2	209	-	Хабаровск
1518246	7	446	-	Сочи
1518283	8	159	-	-
1518288	8	150	-	-
1517943	2	27	-	Санкт-Петербург
1518095	2	93	20	-
1517240	8	245	-	-
1517243	10	357	-	-
1517265	8	176	19	Одесса
1517318	12	135	19	-
1524643	12	14	-	-
1517139	9	581	16	-
1517141	11	483	-	Москва
1517143	7	617	26	Баку
1517153	19	676	-	-
1517160	22	565	-	Кременчуг
1517171	4	579	-	-
1517172	17	402	-	Кременчуг
1517175	5	244	-	-
1517183	9	224	-	Купянск
1517196	14	326	-	Кременчуг
1516997	6	119	15	Мари-Турек
1517005	14	202	-	-
1517030	16	351	-	-
1516778	10	430	-	Москва
1516789	27	302	17	Кострома
1516597	33	277	114	Санкт-Петербург
1516606	8	133	19	-
1516612	9	194	-	Firenze
1516620	16	115	43	Рошаль
1516624	12	117	115	Когалым
1516692	10	143	16	-
1516707	15	143	-	-
1516729	14	86	-	-
1516759	56	169	-	Можайск
1516815	14	166	-	Пятигорск
1516448	22	316	20	Саратов
1516454	10	142	-	-
1516459	16	113	19	-
1516465	5	169	18	Москва
1516474	23	210	-	Санкт-Петербург
1516505	21	165	-	-
1516510	42	153	25	Санкт-Петербург
1516513	15	102	-	Томск
1516559	15	173	-	-
1516709	25	154	19	Вологда
1516060	7	262	-	Москва
1516063	18	444	-	Киев
1516071	20	158	15	Санкт-Петербург
1516086	17	447	-	Киев
1516112	15	245	-	-
1516120	24	191	-	Днепропетровск (Днепр)
1516132	18	332	25	Санкт-Петербург
1516167	17	207	28	Киев
1516186	13	416	19	Краснодар
1515993	6	146	15	Теребовля
1515998	11	133	-	Москва
1516031	15	364	-	-
1515821	4	485	-	Киев
1515857	2	208	-	Санкт-Петербург
1516011	20	110	-	-
1516130	27	313	19	Вологда
1516136	6	223	-	Белгород
1515352	12	92	-	Чернигов
1515360	16	115	-	-
1515361	15	347	-	Рыбинск
1515367	19	137	-	Краснодар
1515379	15	121	16	-
1515593	22	140	-	Санкт-Петербург
1515007	4	480	16	Муром
1515008	18	702	-	Киев
1515014	4	287	-	-
1515015	1	189	-	-
1515016	2	133	-	-
1515018	6	116	-	Севастополь
1515022	18	229	-	-
1515026	17	461	-	London
1515028	18	220	-	Ottawa
1515030	5	145	100	-
1514861	5	160	18	Тольятти
1514878	4	300	-	-
1514880	12	77	-	-
1514881	6	97	-	-
1514944	12	217	-	Москва
1514447	7	178	-	Днепропетровск (Днепр)
1514456	7	126	-	Москва
1514461	19	132	-	Paris
1514465	13	103	20	Сыктывкар
1514113	4	640	-	-
1514116	4	509	-	Москва
1514118	4	505	15	Санкт-Петербург
1514119	4	495	16	Зеленоград
1514150	4	350	-	Екатеринбург
1514157	4	375	-	-
1514159	4	237	25	Санкт-Петербург
1514163	4	212	-	-
1514165	4	247	-	Киев
1514166	4	221	-	Сочи
1513948	9	200	-	-
1513958	15	296	-	Рыбинск
1513992	4	353	-	Москва
1514015	9	129	-	Кривой Рог
1514138	15	288	25	Санкт-Петербург
1514398	24	200	-	London
1513527	5	106	-	Kawasaki
1513530	6	111	-	-
1513533	5	92	-	-
1513534	11	58	-	Москва
1513536	5	85	25	-
1513543	10	49	18	Павловский Посад
1513801	4	212	44	Pyongyang
1513407	3	225	18	-
1513416	30	294	-	Волгоград
1513657	20	97	15	-
1513697	20	87	22	-
1512980	6	480	17	Пермь
1512984	7	772	-	Москва
1512985	10	158	-	-
1512989	13	183	-	Нижний Новгород
1512990	6	39	-	Александрия
1512995	8	217	-	-
1513017	4	286	-	-
1513526	5	114	-	Гомель
1513589	4	246	-	-
1512888	4	171	26	Санкт-Петербург
1512892	2	293	-	Надвоицы
1513712	6	124	-	Донской
1512645	2	335	-	-
1512651	4	253	-	Москва
1512668	12	425	-	Киев
1512710	9	222	-	Зарайск
1512727	8	169	-	Харьков
1512389	6	204	-	Санкт-Петербург
1512393	4	625	-	Санкт-Петербург
1512397	13	126	-	Никополь
1512398	8	192	-	-
1512421	6	229	27	Краснодар
1512423	5	433	-	-
1512439	23	394	103	Montréal
1512455	12	245	-	Санкт-Петербург
1512787	8	148	-	Краснодар
1512250	16	518	25	-
1512292	8	187	23	Тюмень
1512295	29	111	21	Красноярск
1512298	3	227	-	Санкт-Петербург
1512303	13	173	-	-
1512307	8	142	-	-
1512475	17	284	19	Вологда
1512086	3	106	116	-
1512091	4	168	16	-
1512098	8	129	-	Санкт-Петербург
1512109	12	172	31	Москва
1511987	14	369	-	-
1511988	6	395	-	Чебоксары
1511989	13	300	-	-
1511990	20	311	-	Зарайск
1512157	10	229	-	Москва
1512191	15	234	98	Toronto
1511724	4	201	18	Санкт-Петербург
1511731	8	344	26	-
1511739	11	186	-	-
1511789	18	144	19	Одесса
1511820	6	191	22	Shanghai
1511039	7	795	-	-
1511074	12	910	-	-
1511502	2	15	35	Чита
1511521	4	9	-	Заречный
1510403	6	555	-	-
1510407	3	383	-	Тверь
1510275	4	353	-	-
1510283	7	651	-	Припять
1510284	3	264	-	Брянск
1510288	2	638	17	Ижевск
1510325	17	251	-	Юпитер
1510336	15	365	-	-
1510459	6	148	-	Кременчуг
1510581	5	117	101	Геленджик
1509726	3	240	-	Великий Новгород
1509539	16	126	-	Волгоград
1509545	10	179	-	-
1509572	9	404	-	Beograd
1509573	1	148	-	-
1509586	3	268	-	Kyōto
1509624	6	273	18	-
1509639	12	217	-	Ханты-Мансийск
1509642	287	256	-	-
1509644	10	476	-	Кокшетау
1509668	42	179	-	Омск
1509322	4	378	-	-
1509342	14	224	-	Kyōto
1509386	23	194	-	Юпитер
1509391	13	132	-	Санкт-Петербург
1509401	6	390	-	Алматы
1509431	3	168	16	-
1509444	25	162	-	-
1509553	21	261	25	Санкт-Петербург
1509800	21	197	-	-
1509184	10	184	-	-
1509189	7	171	-	Симферополь
1509201	8	462	-	Москва
1509204	13	143	78	Одесса
1509236	16	180	-	Киев
1509248	14	125	-	-
1509303	11	234	32	Ульяновск
1509325	11	98	-	Семикаракорск
1509474	15	77	-	Санкт-Петербург
1509609	11	94	-	Владикавказ
1508644	10	235	18	Киев
1508657	20	123	-	-
1508663	9	162	16	-
1508666	1	236	19	Воронеж
1508667	5	133	19	Чебоксары
1508754	22	95	19	-
1508755	26	95	-	Kawasaki
1508767	39	132	-	Нармушадь
1508812	9	84	19	-
1508852	12	108	15	-
1508492	14	418	-	-
1508498	2	168	16	Сургут
1508502	5	195	-	-
1508519	14	211	93	Львов
1507950	8	71	-	-
1507954	10	212	44	Kyōto
1508039	4	312	26	Санкт-Петербург
1507848	15	274	25	-
1507913	16	234	-	-
1507785	8	231	-	Одесса
1507789	35	96	44	Kyōto
1507804	35	197	-	Москва
1507885	6	124	-	Юпитер
1508133	17	157	23	-
1507193	8	153	-	Stockholm
1507195	5	260	-	-
1507198	6	125	-	Челябинск
1507203	13	278	-	San Pedro
1507206	30	292	-	-
1507214	6	223	-	-
1507254	9	141	25	Самара
1507263	17	157	-	-
1507271	7	179	-	-
1507298	36	90	-	Юпитер
1506919	4	283	-	Брянск
1507118	13	191	-	-
1506727	3	819	-	Киев
1506754	6	241	-	Киев
1506773	14	231	-	-
1506789	11	396	19	Одесса
1506790	18	267	-	-
1506798	14	236	-	Юпитер
1506801	21	228	31	Москва
1506845	16	118	-	-
1506848	14	461	-	-
1506868	26	168	-	-
1506470	22	292	-	Москва
1506471	8	294	25	Санкт-Петербург
1506472	14	301	-	Донецк
1506473	15	321	-	-
1506508	5	217	-	Киселевск
1506524	13	416	-	-
1506565	10	326	19	Ставрополь
1506477	6	139	-	-
1506482	23	131	-	Киев
1506490	13	224	18	Химки
1506500	8	541	-	Тюмень
1506505	6	267	-	Douglas
1506532	40	377	-	-
1506539	12	237	-	Лозовая
1506552	11	153	-	-
1506577	5	308	-	Уфа
1506587	14	206	-	Казань
1506104	6	208	25	-
1506108	3	231	-	-
1506122	9	167	112	Великий Новгород
1506179	1	184	-	Белгород
1506223	5	410	-	Мытищи
1508409	9	1	-	-
1505947	11	478	-	Stockholm
1505953	18	390	-	-
1505977	10	179	-	-
1506078	7	170	-	Москва
1506097	9	310	25	Пермь
1505725	7	386	-	-
1505742	7	299	-	Aleppo
1505746	5	270	-	-
1505783	13	591	-	Санкт-Петербург
1505796	7	186	27	Астана
1505801	20	83	-	-
1505805	3	149	-	Кишинев
1505808	16	276	97	-
1505871	5	152	-	Москва
1505875	9	369	-	-
1505584	29	474	-	Днепропетровск (Днепр)
1505585	17	222	-	-
1505637	18	348	-	-
1505729	8	92	-	-
1505788	4	141	19	Богучаны
1505792	11	163	26	Барнаул
1505869	13	472	-	-
1505434	6	500	19	-
1505435	8	331	-	-
1505456	12	172	-	-
1505459	9	395	18	Новосибирск
1505512	12	525	25	-
1505519	12	245	-	-
1505520	9	257	31	Москва
1505521	11	306	40	Львов
1505575	14	377	-	-
1505679	14	247	-	-
1505207	15	116	17	Котлас
1505299	7	388	-	London
1505083	3	449	-	-
1505085	5	573	26	Краснотурьинск
1505092	3	312	-	Набережные Челны
1505104	12	261	-	-
1505106	40	208	23	Тирасполь
1505153	10	582	-	Санкт-Петербург
1505294	11	307	-	Пенза
1506456	12	26	-	Омск
1504248	3	156	-	-
1504253	7	391	-	Kyōto
1503968	3	365	-	Ростов-на-Дону
1503984	8	547	-	-
1503997	19	647	-	-
1504027	22	1020	-	-
1504053	16	422	23	-
1504065	33	480	-	Санкт-Петербург
1503723	13	170	-	Сумы
1503736	7	373	-	Кировск
1503877	13	318	-	-
1503457	4	278	-	Москва
1503458	3	170	-	Rīga
1503460	3	264	-	-
1503481	68	556	-	-
1503507	18	472	-	Brno
1503514	14	223	-	Алматы
1503522	32	277	-	-
1503651	11	392	-	Санкт-Петербург
1503917	42	931	-	-
1504818	3	258	-	Москва
1503299	1	245	-	Санкт-Петербург
1503300	3	339	22	Columbus
1503309	4	175	-	Воронеж
1503314	7	395	110	-
1503412	17	189	-	Киев
1503810	18	294	21	Москва
1504096	4	124	-	Москва
1503160	15	211	15	-
1503165	21	201	105	Владивосток
1503174	20	406	40	Львов
1503264	16	180	-	-
1503909	18	164	20	Нижний Новгород
1502885	2	326	-	Рудный
1502888	2	267	-	-
1502891	6	161	-	Оренбург
1502896	3	142	20	Омск
1502904	5	234	-	-
1503057	16	189	-	Богучар
1503069	12	205	25	Санкт-Петербург
1502404	3	122	-	-
1502406	3	121	-	Boston
1502279	4	99	-	Warszawa
1502307	10	427	14	Томск
1502344	21	211	-	-
1502388	25	186	-	Санкт-Петербург
1502174	5	184	-	Москва
1502233	1	278	-	Кострома
1501721	1	105	116	Екатеринбург
1501731	5	213	-	-
1501733	20	552	-	Санкт-Петербург
1501734	4	142	19	Комрат
1501762	13	111	-	-
1501768	16	303	-	-
1501784	15	240	-	-
1501790	17	221	-	-
1501792	17	381	-	Москва
1501811	17	241	-	Москва
1501473	5	283	16	-
1501533	9	153	-	-
1501544	3	311	18	Xi'an
1501272	10	368	15	Бийск
1501292	6	303	-	Kyōto
1501352	17	271	-	Богучар
1501385	8	304	21	Firenze
1501396	15	302	-	Los Angeles
1501412	11	159	71	Санкт-Петербург
1501527	3	123	23	Минск
1501577	9	157	-	Приозерск
1501633	7	265	-	-
1504091	2	7	-	Москва
1500973	9	251	-	-
1501131	14	113	-	-
1501311	16	96	-	-
1501336	11	77	-	Yokohama
1501339	10	98	15	Южно-Сахалинск
1500671	6	299	-	-
1500685	11	424	-	-
1500688	5	78	19	-
1500698	6	185	25	-
1500766	8	334	-	-
1500773	6	188	-	Киев
1500806	14	214	-	Санкт-Петербург
1500808	20	131	-	Киев
1500813	10	164	105	Владивосток
1500835	16	97	-	-
1500429	3	79	-	Тайга
1500438	1	287	-	Чушка
1500443	1	164	-	Москва
1500451	12	229	17	Отрадная
1500545	3	170	-	-
1500603	5	150	15	Белгород
1500682	2	97	-	-
1500096	5	514	-	-
1500150	22	340	25	Санкт-Петербург
1500161	10	102	17	Пермь
1500199	14	317	-	Тамбов
1499891	2	59	-	Самара
1499892	8	239	-	-
1499894	60	304	-	Ульяновск
1499897	12	155	26	Ижевск
1499907	49	563	-	Красноярск
1500142	86	294	-	Санкт-Петербург
1499780	4	574	-	Москва
1499809	5	306	-	-
1499840	11	169	-	-
1499847	18	185	24	Москва
1499935	6	208	23	Тирасполь
1499650	3	163	-	Москва
1499651	8	365	-	Липецк
1499653	7	762	26	Усть-Каменогорск
1499661	11	151	-	-
1499678	11	297	25	Санкт-Петербург
1499681	17	214	21	Москва
1499713	34	245	-	-
1499911	14	250	-	Тамбов
1499237	6	542	21	Kraków
1499238	17	237	-	-
1499244	11	435	-	Кострома
1499277	4	369	-	-
1499440	1	192	-	Санкт-Петербург
1499631	7	211	-	-
1499090	6	330	112	-
1499482	20	399	-	-
1498739	2	224	-	-
1498742	8	250	19	-
1498751	10	141	19	-
1498772	13	194	15	Киев
1498793	9	237	25	-
1498131	1	497	-	Санкт-Петербург
1498176	3	918	-	Москва
1497973	2	629	-	Beograd
1497809	11	644	-	Харьков
1497818	9	374	28	Киев
1497841	10	498	-	Надвоицы
1497863	24	474	-	Днепропетровск (Днепр)
1497877	13	139	-	-
1498200	13	358	-	Москва
1497580	6	606	-	Ульяновск
1497353	10	202	-	-
1497356	2	206	-	Москва
1497401	7	375	21	Тула
1497450	29	322	-	-
1497516	9	400	-	-
1497542	12	336	-	Кострома
1497684	4	343	17	Минск
1497702	7	391	-	-
1497106	7	173	-	-
1497113	24	180	-	Чушка
1496950	5	450	-	Брянск
1496951	12	186	-	Москва
1496958	2	277	40	Львов
1496976	14	295	24	Нижний Тагил
1497021	8	185	25	Санкт-Петербург
1497074	11	231	-	-
1496644	3	168	-	-
1496661	6	336	-	Fukuoka
1496496	6	295	-	-
1496570	25	200	-	-
1496588	5	261	76	Berlin
1496611	19	229	48	-
1496741	18	360	-	-
1496786	9	293	-	-
1496076	2	8	17	Киев
1496080	12	122	-	-
1496111	7	18	-	Надвоицы
1496112	11	11	-	-
1496119	8	76	21	Петрозаводск
1496152	13	414	-	Москва
1496153	11	200	23	Пушкинские Горы
1496226	13	107	23	-
1496246	18	161	116	Москва
1496271	12	105	-	-
1495979	5	105	-	-
1495980	4	223	-	-
1495981	4	460	-	-
1495991	6	214	-	Stockholm
1495996	6	296	-	-
1496013	2	2	-	Москва
1496031	22	178	-	Днепропетровск (Днепр)
1496141	7	173	15	Москва
1496144	6	114	-	-
1496215	4	142	-	-
1495800	4	239	-	-
1495864	13	280	-	-
1495427	17	513	24	-
1495434	12	342	-	Тур
1495437	6	275	-	-
1495450	16	244	19	Вологда
1495507	22	375	-	-
1495778	14	218	-	-
1495226	3	407	-	-
1495237	11	246	-	Юпитер
1495350	14	220	-	-
1495381	20	357	19	Вологда
1495514	22	224	19	Чебоксары
1495686	5	158	-	Заинск
1495025	9	221	26	Ижевск
1495026	9	123	19	Краснодар
1495034	19	294	44	Kyōto
1495442	4	166	19	Москва
1494530	8	547	16	Holmes Chapel
1494550	13	365	19	Алматы
1494557	9	251	-	-
1494599	24	395	28	Киев
1494632	7	167	-	-
1494690	13	407	-	-
1494251	14	551	114	Санкт-Петербург
1494254	8	506	16	Зеленоград
1494255	5	392	17	Владивосток
1494256	4	180	-	Зыряновск
1494398	5	483	-	-
1494410	16	198	-	-
1494433	2	333	-	Varnik
1494455	2	264	-	Оренбург
1494485	14	249	-	Уфа
1494544	19	381	-	-
1493978	2	693	-	Одесса
1493981	1	145	-	Севастополь
1493982	2	203	24	Одесса
1493983	2	316	-	Санкт-Петербург
1493989	7	340	-	-
1493990	7	339	15	-
1493997	3	220	-	-
1493998	18	476	20	-
1494003	19	148	24	Одесса
1494013	8	186	27	-
1493840	3	111	-	-
1493940	13	139	-	Томск
1493977	9	455	-	Тамбов
1493979	5	229	-	Москва
1493760	9	134	20	Москва
1493771	6	183	-	Санкт-Петербург
1493790	20	128	-	Находка
1494045	6	45	-	Комсомольск-на-Амуре
1493510	6	218	72	Ōsaka
1493566	15	371	-	-
1493569	5	214	-	Лобня
1493265	3	244	-	-
1493268	7	345	-	-
1493274	5	168	33	Кемерово
1493284	3	322	-	-
1493289	9	180	-	Новочеркасск
1493097	8	378	-	Рязань
1493098	3	265	-	Санкт-Петербург
1493131	4	179	40	Львов
1493143	5	284	-	Рязань
1493392	5	285	-	Рязань
1493112	10	186	-	-
1493121	13	243	-	Новополоцк
1493132	16	174	18	Ростов-на-Дону
1492693	11	227	19	Краснодар
1492697	5	296	-	Санкт-Петербург
1492840	15	217	-	Тамбов
1492620	3	129	40	Львов
1492623	11	242	-	Киев
1492648	6	179	-	Москва
1492682	8	115	21	Екатеринбург
1492683	8	217	-	-
1492724	14	69	-	-
1492134	13	1573	27	Москва
1492461	8	617	20	Санкт-Петербург
1492775	5	568	27	Нижний Новгород
1491849	10	296	-	Москва
1491856	6	298	-	Днепропетровск (Днепр)
1491863	6	293	-	Красноярск
1491869	3	86	-	-
1491870	3	235	-	Днепропетровск (Днепр)
1491945	38	213	-	-
1491989	2	4	-	Санкт-Петербург
1491687	1	403	23	Тирасполь
1491703	5	186	62	Columbus
1491742	96	446	-	-
1491745	7	357	-	-
1491519	14	423	40	Львов
1491637	13	289	-	-
1491307	3	380	19	Санкт-Петербург
1491309	8	476	-	-
1491362	7	227	19	-
1491414	10	628	-	Москва
1491003	6	123	-	Москва
1491032	12	368	-	Днепропетровск (Днепр)
1491081	19	356	17	Сочи
1490796	6	226	-	Пермь
1490802	11	358	-	Москва
1490805	4	176	-	Алексин
1490858	14	162	-	Жодино
1490898	11	151	-	Алматы
1491152	5	40	-	Пермь
1490487	8	364	16	-
